,Time,FrontAxis,VerticalAxis,LateralAxis,SensorID,RSSI,Phase,Frequency,Activity
13044,104.0,1.0694,-0.082679,0.14595999999999998,4,-67.5,5.2293,924.75,3
13045,104.5,1.0694,-0.082679,0.14595999999999998,1,-57.5,0.84983,922.75,3
13046,104.75,1.0694,-0.082679,0.14595999999999998,3,-57.0,4.9087,925.25,3
13047,105.0,1.0694,-0.082679,0.14595999999999998,3,-57.5,0.91885,921.75,3
13048,105.5,1.0576,-0.07119600000000001,0.12315,1,-57.0,5.7095,924.25,3
13049,105.75,1.0576,-0.07119600000000001,0.12315,3,-57.5,6.207999999999999,923.25,3
13050,106.0,1.0576,-0.07119600000000001,0.12315,3,-58.5,1.7978,920.25,3
13051,106.25,1.0576,-0.07119600000000001,0.12315,1,-57.0,6.1697,923.75,3
13052,106.5,1.0576,-0.07119600000000001,0.12315,3,-57.0,5.1971,924.75,3
13053,107.0,1.2687,-0.17454,0.22578,3,-57.5,4.8658,925.25,3
13054,107.5,1.2687,-0.17454,0.22578,3,-57.5,0.91579,921.75,3
13055,107.75,1.2687,-0.17454,0.22578,3,-57.5,0.5859800000000001,922.25,3
13056,108.0,1.2687,-0.17454,0.22578,1,-57.0,5.7202,924.25,3
13057,108.25,1.2687,-0.17454,0.22578,1,-57.5,0.40804,923.25,3
13058,108.5,1.2687,-0.17454,0.22578,3,-58.5,1.7595,920.25,3
13059,108.75,1.2687,-0.17454,0.22578,3,-57.0,5.8061,923.75,3
13060,109.0,1.2687,-0.17454,0.22578,3,-57.0,5.1695,924.75,3
13061,109.25,1.2687,-0.17454,0.22578,1,-57.5,0.78386,922.75,3
13062,109.75,1.1397,-0.11713,0.16876,3,-57.5,0.89431,921.75,3
13063,110.0,1.1397,-0.11713,0.16876,3,-57.5,0.5322899999999999,922.25,3
13064,110.25,1.1397,-0.11713,0.16876,3,-57.5,4.5329,925.75,3
13065,110.5,1.1397,-0.11713,0.16876,3,-57.0,5.417999999999999,924.25,3
13066,110.75,1.1397,-0.11713,0.16876,1,-59.0,2.8916,920.25,3
13067,111.0,1.1397,-0.11713,0.16876,1,-57.0,6.1022,923.75,3
13068,111.75,1.1163,-0.094162,0.15736,3,-57.0,0.092039,922.75,3
13069,112.0,1.1163,-0.094162,0.15736,3,-57.5,4.7891,925.25,3
13070,112.25,1.1163,-0.094162,0.15736,1,-58.0,5.5668,920.75,3
13071,112.5,1.1163,-0.094162,0.15736,3,-57.5,0.45252,922.25,3
13072,112.75,1.1163,-0.094162,0.15736,3,-58.0,4.4869,925.75,3
13073,113.25,1.1514,-0.12861,0.18017,1,-59.0,6.0408,920.25,3
13074,113.5,1.1514,-0.12861,0.18017,3,-57.0,5.7417,923.75,3
13075,113.75,1.1514,-0.12861,0.18017,3,-57.0,5.0974,924.75,3
13076,114.0,1.1514,-0.12861,0.18017,1,-57.0,0.7133,922.75,3
13077,114.25,1.1514,-0.12861,0.18017,4,-67.5,4.7998,925.25,3
13078,115.0,1.1045,-0.10565,0.15736,1,-57.5,4.2813,925.75,3
13079,115.25,1.1045,-0.10565,0.15736,3,-57.0,5.4165,924.25,3
13080,115.5,1.1045,-0.10565,0.15736,1,-57.0,0.26845,923.25,3
13081,115.75,1.1045,-0.10565,0.15736,3,-58.0,1.6935,920.25,3
13082,116.0,1.1045,-0.10565,0.15736,3,-57.5,5.0882,924.75,3
13083,116.25,1.1045,-0.10565,0.15736,3,-57.5,1.1213,921.25,3
13084,117.0,1.2452,-0.16305999999999998,0.21438000000000001,3,-58.0,1.4128,920.75,3
13085,117.25,1.2452,-0.16305999999999998,0.21438000000000001,1,-57.0,1.172,922.25,3
13086,117.5,1.2452,-0.16305999999999998,0.21438000000000001,3,-57.5,4.5038,925.75,3
13087,117.75,1.2452,-0.16305999999999998,0.21438000000000001,3,-57.0,5.415,924.25,3
13088,118.0,1.2452,-0.16305999999999998,0.21438000000000001,3,-57.0,6.0776,923.25,3
13089,118.5,1.1514,-0.12861,0.16876,3,-57.5,5.0667,924.75,3
13090,118.75,1.1514,-0.12861,0.16876,1,-57.5,1.9972,921.25,3
13091,119.0,1.1514,-0.12861,0.16876,3,-57.5,0.07976699999999999,922.75,3
13092,119.25,1.1514,-0.12861,0.16876,3,-57.5,4.7968,925.25,3
13093,119.5,1.1514,-0.12861,0.16876,3,-57.0,0.80687,921.75,3
13094,119.75,1.1514,-0.12861,0.16876,1,-57.0,1.195,922.25,3
13095,120.0,1.1514,-0.12861,0.16876,3,-57.5,4.4654,925.75,3
13096,120.5,1.1632,-0.12861,0.18017,1,-57.5,0.31906999999999996,923.25,3
13097,120.75,1.1632,-0.12861,0.18017,3,-56.5,5.6895,923.75,3
13098,121.0,1.1632,-0.12861,0.18017,4,-68.5,5.257000000000001,924.75,3
13099,121.25,1.1632,-0.12861,0.18017,3,-57.5,1.0845,921.25,3
13100,121.5,1.1632,-0.12861,0.18017,3,-57.0,0.092039,922.75,3
13101,121.75,1.1632,-0.12861,0.18017,3,-57.5,1.3898,920.75,3
13102,122.0,1.1632,-0.12861,0.18017,3,-57.5,0.79614,921.75,3
13103,122.5,1.1163,-0.10565,0.16876,3,-57.5,4.5038,925.75,3
13104,122.75,1.1163,-0.10565,0.16876,3,-57.0,6.0592,923.25,3
13105,123.0,1.1163,-0.10565,0.16876,3,-58.0,1.6935,920.25,3
13106,123.25,1.1163,-0.10565,0.16876,3,-57.0,5.7018,923.75,3
13107,123.5,1.1163,-0.10565,0.16876,1,-57.0,5.2094,924.75,3
13108,123.75,1.1163,-0.10565,0.16876,3,-57.0,1.083,921.25,3
13109,124.0,1.1163,-0.10565,0.16876,3,-57.0,0.07976699999999999,922.75,3
13110,124.5,1.128,-0.11713,0.16876,3,-57.0,0.7808,921.75,3
13111,124.75,1.128,-0.11713,0.16876,3,-57.0,0.43718,922.25,3
13112,125.0,1.128,-0.11713,0.16876,1,-57.0,4.3258,925.75,3
13113,125.5,1.0576,-0.07119600000000001,0.13455999999999999,3,-58.0,1.6582,920.25,3
13114,125.75,1.0576,-0.07119600000000001,0.13455999999999999,3,-57.0,5.0391,924.75,3
13115,126.0,1.0576,-0.07119600000000001,0.13455999999999999,3,-57.5,1.063,921.25,3
13116,126.75,1.3156,-0.18603,0.23718000000000003,3,-57.5,1.3591,920.75,3
13117,127.0,1.3156,-0.18603,0.23718000000000003,3,-57.5,0.7992,921.75,3
13118,127.25,1.3156,-0.18603,0.23718000000000003,1,-58.0,1.3407,922.25,3
13119,127.5,1.3156,-0.18603,0.23718000000000003,3,-57.5,4.4746,925.75,3
13120,127.55,1.3156,-0.18603,0.23718000000000003,3,-56.5,5.3705,924.25,3
13121,127.75,1.3156,-0.18603,0.23718000000000003,3,-57.0,6.0485,923.25,3
13122,128.25,1.0576,-0.082679,0.14595999999999998,3,-56.5,5.0453,924.75,3
13123,128.5,1.0576,-0.082679,0.14595999999999998,1,-58.5,5.2524,921.25,3
13124,128.75,1.0576,-0.082679,0.14595999999999998,3,-57.0,4.7691,925.25,3
13125,129.5,1.3742,-0.22048,0.25999,1,-57.5,1.2625,922.25,3
13126,129.75,1.3742,-0.22048,0.25999,3,-57.5,4.4777,925.75,3
13127,130.0,1.3742,-0.22048,0.25999,3,-56.5,5.3567,924.25,3
13128,130.25,1.3742,-0.22048,0.25999,3,-60.0,2.0847,920.25,3
13129,131.5,1.3742,-0.22048,0.25999,4,-61.0,5.3919,925.25,3
13130,159.25,0.50654,0.9163600000000001,0.043332,1,-61.5,0.95567,923.25,4
13131,159.75,0.24858000000000002,1.0197,-0.17332999999999998,4,-50.0,6.1605,923.75,4
13132,172.0,0.38928,1.0082,-0.059296,1,-55.5,5.7356,923.75,4
13133,172.25,0.38928,1.0082,-0.059296,1,-56.0,5.6174,924.75,4
13134,172.75,0.060972000000000005,0.97377,0.020525,4,-57.0,4.4608,925.25,4
13135,172.85,0.060972000000000005,0.97377,0.020525,4,-56.0,4.22,925.25,4
13136,173.0,0.060972000000000005,0.97377,0.020525,1,-58.5,5.0299,920.75,4
13137,174.25,-0.12663,0.84746,-0.036489999999999995,4,-56.0,5.079,923.75,4
13138,174.5,-0.12663,0.84746,-0.036489999999999995,3,-58.5,5.2431,924.75,4
13139,174.75,-0.12663,0.84746,-0.036489999999999995,3,-67.5,3.4898,921.25,4
13140,176.75,-0.12663,0.84746,-0.036489999999999995,4,-58.0,5.3183,920.25,1
13141,178.5,0.68242,-0.0022965999999999998,0.77313,4,-58.5,0.81915,925.75,3
13142,179.25,0.68242,-0.0022965999999999998,0.77313,4,-58.0,6.0132,923.75,3
13143,179.75,0.68242,-0.0022965999999999998,0.77313,4,-58.5,4.0298,922.75,3
13144,180.75,0.68242,-0.0022965999999999998,0.77313,4,-59.0,4.4838,922.25,3
13145,181.25,0.68242,-0.0022965999999999998,0.77313,4,-58.5,0.20861999999999997,923.25,3
13146,182.0,0.68242,-0.0022965999999999998,0.77313,4,-57.5,1.7411,924.75,3
13147,183.25,0.7176,-0.0022965999999999998,0.83014,4,-58.5,0.81148,925.75,3
13148,184.0,0.7176,-0.0022965999999999998,0.83014,4,-58.0,5.9887,923.75,3
13149,184.75,0.7176,-0.0022965999999999998,0.83014,4,-58.5,3.8641,922.75,3
13150,185.5,0.7176,-0.0022965999999999998,0.83014,4,-58.5,4.3427,922.25,3
13151,186.0,0.7176,-0.0022965999999999998,0.83014,4,-58.5,0.13039,923.25,3
13152,186.75,0.7176,-0.0022965999999999998,0.83014,1,-67.5,3.5082,924.75,3
13153,187.75,0.7176,-0.0022965999999999998,0.83014,4,-59.0,4.8627,921.75,3
13154,188.5,0.7176,-0.0022965999999999998,0.83014,4,-58.0,2.2473,924.25,3
13155,189.0,0.7176,-0.0022965999999999998,0.83014,4,-58.0,5.8767,923.75,3
13156,191.0,0.72932,-0.01378,0.80733,4,-58.0,2.3393,924.25,3
13157,191.5,0.72932,-0.01378,0.80733,4,-57.5,1.7564,924.75,3
13158,192.25,0.72932,-0.01378,0.80733,4,-58.0,1.1781,925.25,3
13159,193.25,0.72932,-0.01378,0.80733,4,-57.5,2.1353,924.25,3
13160,195.75,0.74105,-0.025263,0.80733,4,-57.5,2.2013,924.25,3
13161,196.25,0.74105,-0.025263,0.80733,4,-58.0,5.8368,923.75,3
13162,196.75,0.74105,-0.025263,0.80733,4,-58.5,0.6089899999999999,922.75,3
13163,197.5,0.74105,-0.025263,0.80733,4,-58.5,4.7523,921.75,3
13164,198.0,0.74105,-0.025263,0.80733,1,-68.5,0.65654,924.25,3
13165,199.0,0.74105,-0.025263,0.80733,4,-57.5,1.7763,924.75,3
13166,199.5,0.74105,-0.025263,0.80733,4,-58.0,1.218,925.25,3
13167,201.25,0.74105,-0.0022965999999999998,0.8187399999999999,4,-58.0,2.6630000000000003,923.75,3
13168,201.75,0.74105,-0.0022965999999999998,0.8187399999999999,4,-58.5,0.56604,922.75,3
13169,202.5,0.74105,-0.0022965999999999998,0.8187399999999999,4,-59.0,4.8167,921.75,3
13170,203.0,0.74105,-0.0022965999999999998,0.8187399999999999,4,-58.0,2.281,924.25,3
13171,203.75,0.74105,-0.0022965999999999998,0.8187399999999999,4,-58.0,2.755,923.75,3
13172,205.5,0.77622,-0.025263,0.83014,4,-58.0,5.2462,924.25,3
13173,206.0,0.77622,-0.025263,0.83014,4,-58.0,5.8107,923.75,3
13174,206.75,0.77622,-0.025263,0.83014,4,-58.0,1.2425,925.25,3
13175,207.75,0.77622,-0.025263,0.83014,1,-67.0,5.6282,925.75,3
13176,210.0,0.79967,-0.025263,0.84154,4,-58.5,0.65194,925.75,3
13177,211.25,0.79967,-0.025263,0.84154,1,-68.0,0.38043000000000005,924.75,3
13178,212.25,0.79967,-0.025263,0.84154,4,-58.5,4.2384,922.25,3
13179,212.75,0.79967,-0.025263,0.84154,4,-58.0,2.1184,924.25,3
13180,213.28,0.79967,-0.025263,0.84154,4,-58.0,5.8015,923.75,3
13181,214.0,0.8583,0.078086,0.6819,4,-58.0,0.69796,925.25,3
13182,214.5,0.8583,0.078086,0.6819,4,-58.5,5.9841,921.75,3
13183,214.75,0.8583,0.078086,0.6819,2,-68.5,2.5111,922.25,3
13184,215.0,0.8583,0.078086,0.6819,4,-57.0,6.0592,925.75,3
13185,216.25,0.8583,0.078086,0.6819,4,-56.5,4.9639999999999995,921.25,3
13186,216.75,0.50654,0.98526,0.077541,1,-60.5,0.092039,920.75,4
13187,217.75,0.54171,1.1001,-0.036489999999999995,4,-50.5,1.1014,923.25,4
13188,0.0,0.31893,0.99674,0.08894400000000001,4,-57.5,1.5002,924.75,1
13189,0.025,0.31893,0.99674,0.08894400000000001,1,-56.5,5.1542,924.25,1
13190,0.25,0.31893,0.99674,0.08894400000000001,4,-58.5,5.7171,924.25,1
13191,0.5,0.31893,0.99674,0.08894400000000001,1,-57.0,5.5914,920.75,1
13192,0.55,0.31893,0.99674,0.08894400000000001,1,-57.5,0.22089,923.25,1
13193,0.75,0.31893,0.99674,0.08894400000000001,4,-57.0,4.8244,922.25,1
13194,1.25,0.37756,0.9163600000000001,0.16876,1,-56.5,1.5493,921.75,1
13195,1.5,0.37756,0.9163600000000001,0.16876,1,-59.0,4.4163,925.75,1
13196,1.75,0.37756,0.9163600000000001,0.16876,1,-57.0,0.61206,922.75,1
13197,2.25,0.37756,0.9163600000000001,0.16876,1,-58.0,5.0867,924.75,1
13198,3.0,0.33066,0.93932,0.16876,1,-57.0,0.1672,923.25,1
13199,3.25,0.33066,0.93932,0.16876,1,-57.0,4.197,922.25,1
13200,3.5,0.33066,0.93932,0.16876,1,-58.0,4.8167,925.25,1
13201,3.75,0.33066,0.93932,0.16876,1,-57.5,6.0562,923.75,1
13202,3.85,0.33066,0.93932,0.16876,1,-56.5,1.4956,921.75,1
13203,4.5,0.33066,0.93932,0.16876,1,-56.5,5.033,921.25,1
13204,4.575,0.33066,0.93932,0.16876,1,-57.0,5.8537,920.25,1
13205,5.25,0.27203,0.97377,0.14595999999999998,1,-57.0,5.3567,920.75,1
13206,5.5,0.27203,0.97377,0.14595999999999998,1,-58.0,0.029146,923.25,1
13207,6.0,0.27203,0.97377,0.14595999999999998,1,-57.5,5.869,923.75,1
13208,6.25,0.27203,0.97377,0.14595999999999998,1,-56.5,1.3944,921.75,1
13209,6.75,0.43618999999999997,0.9048700000000001,0.19157000000000002,1,-57.0,2.0018,921.25,1
13210,7.0,0.43618999999999997,0.9048700000000001,0.19157000000000002,4,-57.5,0.86056,920.25,1
13211,7.25,0.43618999999999997,0.9048700000000001,0.19157000000000002,1,-58.0,5.1971,924.75,1
13212,7.5,0.43618999999999997,0.9048700000000001,0.19157000000000002,1,-57.0,2.324,920.75,1
13213,7.75,0.43618999999999997,0.9048700000000001,0.19157000000000002,1,-58.0,0.12272000000000001,923.25,1
13214,8.5,0.20168,1.0197,0.077541,1,-58.5,5.9273,923.75,1
13215,8.75,0.20168,1.0197,0.077541,1,-57.0,1.4481,921.75,1
13216,9.0,0.20168,1.0197,0.077541,1,-57.5,0.5476300000000001,922.75,1
13217,9.25,0.20168,1.0197,0.077541,3,-68.5,0.15033,921.25,1
13218,9.75,0.20168,1.0197,0.077541,3,-68.5,5.122000000000001,924.25,1
13219,10.5,0.23685,0.99674,0.11175,1,-57.0,1.1582,922.25,1
13220,10.75,0.23685,0.99674,0.11175,1,-58.5,4.8397,925.25,1
13221,11.0,0.23685,0.99674,0.11175,1,-58.0,6.0255,923.75,1
13222,11.25,0.23685,0.99674,0.11175,1,-57.0,1.4941,921.75,1
13223,11.5,0.23685,0.99674,0.11175,4,-58.0,1.1259,922.75,1
13224,11.75,0.23685,0.99674,0.11175,3,-68.5,0.16567,921.25,1
13225,12.0,0.23685,0.99674,0.11175,3,-68.5,4.7185,924.75,1
13226,12.75,0.27203,0.98526,0.12315,3,-68.5,5.5269,923.25,1
13227,13.0,0.27203,0.98526,0.12315,3,-68.5,4.4547,925.25,1
13228,13.5,0.27203,0.98526,0.12315,1,-57.0,1.4113,921.75,1
13229,13.75,0.27203,0.98526,0.12315,1,-59.5,4.3488,925.75,1
13230,14.0,0.27203,0.98526,0.12315,1,-56.5,5.0683,921.25,1
13231,14.25,0.27203,0.98526,0.12315,1,-57.5,5.9657,920.25,1
13232,14.75,0.30721,0.96229,0.12315,3,-68.0,2.0755,924.25,1
13233,15.25,0.30721,0.96229,0.12315,1,-58.0,0.059825,923.25,1
13234,15.5,0.30721,0.96229,0.12315,3,-68.5,6.0132,922.25,1
13235,15.75,0.30721,0.96229,0.12315,1,-58.0,5.9795,923.75,1
13236,16.0,0.30721,0.96229,0.12315,4,-57.5,5.1895,921.75,1
13237,16.75,0.2134,0.99674,0.066138,1,-57.5,5.7586,920.25,1
13238,17.0,0.2134,0.99674,0.066138,1,-58.5,5.0146,924.75,1
13239,17.25,0.2134,0.99674,0.066138,1,-58.0,5.5269,924.25,1
13240,17.5,0.2134,0.99674,0.066138,1,-57.0,2.3040000000000003,920.75,1
13241,17.75,0.2134,0.99674,0.066138,1,-57.0,0.041417,923.25,1
13242,17.825,0.2134,0.99674,0.066138,3,-68.5,6.1237,922.25,1
13243,18.25,0.2134,0.99674,0.066138,4,-57.5,5.1787,921.75,1
13244,18.75,0.24858000000000002,0.99674,0.08894400000000001,1,-57.0,0.46786000000000005,922.75,1
13245,19.0,0.24858000000000002,0.99674,0.08894400000000001,1,-56.5,1.8623,921.25,1
13246,19.25,0.24858000000000002,0.99674,0.08894400000000001,1,-58.0,5.1082,924.75,1
13247,19.75,0.24858000000000002,0.99674,0.08894400000000001,4,-59.5,5.6665,924.25,1
13248,20.0,0.24858000000000002,0.99674,0.08894400000000001,3,-68.5,2.6124,923.25,1
13249,20.75,0.2603,0.98526,0.11175,1,-57.0,5.8598,923.75,1
13250,21.0,0.2603,0.98526,0.11175,1,-56.5,1.2594,921.75,1
13251,21.25,0.2603,0.98526,0.11175,1,-57.0,0.41723999999999994,922.75,1
13252,21.5,0.2603,0.98526,0.11175,3,-67.5,0.19942000000000001,921.25,1
13253,22.025,0.2603,0.98526,0.11175,1,-57.5,5.4855,924.25,1
13254,22.5,0.2134,1.0312,0.066138,4,-58.5,1.514,922.25,1
13255,22.75,0.2134,1.0312,0.066138,3,-68.0,1.514,925.25,1
13256,23.5,0.2134,1.0312,0.066138,3,-68.5,4.5038,925.75,1
13257,23.75,0.2134,1.0312,0.066138,3,-69.0,3.9577,921.25,1
13258,24.25,0.2134,1.0312,0.066138,1,-59.5,4.7937,924.75,1
13259,25.25,0.36583000000000004,0.92784,0.20297,4,-58.5,1.1505,922.25,1
13260,25.75,0.36583000000000004,0.92784,0.20297,1,-59.0,0.26538,921.75,1
13261,26.0,0.36583000000000004,0.92784,0.20297,1,-58.0,4.6265,922.75,1
13262,26.75,0.36583000000000004,0.92784,0.20297,3,-68.5,4.1356,924.25,1
13263,27.25,0.36583000000000004,0.92784,0.20297,1,-57.0,5.6328,923.25,1
13264,27.75,0.24858000000000002,1.0082,0.10035,1,-58.0,4.0068,925.25,1
13265,28.0,0.24858000000000002,1.0082,0.10035,1,-57.0,5.1879,923.75,1
13266,28.25,0.24858000000000002,1.0082,0.10035,1,-59.0,0.46019,925.75,1
13267,28.5,0.24858000000000002,1.0082,0.10035,1,-57.0,5.8844,922.75,1
13268,28.75,0.24858000000000002,1.0082,0.10035,1,-56.5,0.83142,921.25,1
13269,29.25,0.37756,0.93932,0.21438000000000001,1,-56.5,4.8474,924.25,1
13270,30.0,0.49481,0.89339,0.2828,1,-58.0,6.251,922.25,1
13271,30.25,0.49481,0.89339,0.2828,1,-58.5,5.0361,923.75,1
13272,30.75,0.49481,0.89339,0.2828,1,-58.0,0.44638999999999995,921.75,1
13273,31.0,0.49481,0.89339,0.2828,1,-59.0,5.8491,922.75,1
13274,32.0,0.30721,0.93932,0.23718000000000003,4,-57.5,5.8767,920.75,1
13275,32.25,0.30721,0.93932,0.23718000000000003,1,-63.0,6.0101,922.25,1
13276,33.25,0.30721,0.93932,0.23718000000000003,4,-59.0,4.0221,922.75,1
13277,34.25,0.30721,0.93932,0.23718000000000003,3,-67.5,4.8781,924.25,1
13278,35.75,0.30721,0.95081,0.25999,1,-59.0,0.42798,925.75,1
13279,36.0,0.30721,0.95081,0.25999,3,-68.5,0.90505,921.25,1
13280,36.5,0.30721,0.95081,0.25999,1,-58.0,1.4143,924.75,1
13281,36.75,0.30721,0.95081,0.25999,1,-57.0,1.919,920.75,1
13282,37.25,0.30721,0.95081,0.25999,1,-57.0,0.76085,922.25,1
13283,38.0,0.29548,0.93932,0.16876,3,-68.5,6.0684,921.75,1
13284,38.5,0.29548,0.93932,0.16876,1,-57.0,4.516,921.25,1
13285,38.75,0.29548,0.93932,0.16876,1,-56.5,5.3475,920.25,1
13286,39.0,0.29548,0.93932,0.16876,1,-58.5,5.1373,924.25,1
13287,39.25,0.29548,0.93932,0.16876,1,-56.5,4.9041,920.75,1
13288,40.0,0.42446000000000006,0.9163600000000001,0.19157000000000002,1,-58.0,5.7586,923.75,1
13289,40.25,0.42446000000000006,0.9163600000000001,0.19157000000000002,3,-69.0,5.9365,921.75,1
13290,40.75,0.42446000000000006,0.9163600000000001,0.19157000000000002,1,-57.5,4.5774,921.25,1
13291,41.0,0.42446000000000006,0.9163600000000001,0.19157000000000002,1,-57.0,2.2227,920.25,1
13292,41.5,0.42446000000000006,0.9163600000000001,0.19157000000000002,1,-58.5,5.2324,924.25,1
13293,41.75,0.42446000000000006,0.9163600000000001,0.19157000000000002,1,-56.5,1.7411,920.75,1
13294,43.25,0.29548,0.97377,0.11175,1,-58.0,0.21169000000000002,922.75,1
13295,43.5,0.29548,0.97377,0.11175,4,-59.0,5.1082,921.25,1
13296,43.75,0.29548,0.97377,0.11175,1,-59.0,4.7937,924.75,1
13297,44.25,0.29548,0.97377,0.11175,1,-57.5,4.8366,920.75,1
13298,44.5,0.29548,0.97377,0.11175,1,-58.0,0.48933999999999994,922.25,1
13299,45.0,0.29548,0.97377,0.11175,1,-58.5,5.6665,923.75,1
13300,45.75,0.31893,0.96229,0.13455999999999999,1,-57.0,1.3775,921.25,1
13301,46.0,0.31893,0.96229,0.13455999999999999,1,-57.5,5.2938,920.25,1
13302,46.5,0.31893,0.96229,0.13455999999999999,1,-57.0,1.7104,920.75,1
13303,46.75,0.31893,0.96229,0.13455999999999999,1,-58.0,5.9273,923.25,1
13304,47.0,0.31893,0.96229,0.13455999999999999,1,-60.0,4.4317,925.25,1
13305,47.5,0.31893,0.96229,0.13455999999999999,1,-57.5,0.94647,921.75,1
13306,48.25,0.30721,0.98526,0.12315,3,-69.0,6.1344,921.25,1
13307,48.75,0.30721,0.98526,0.12315,1,-58.5,5.1864,924.25,1
13308,49.25,0.30721,0.98526,0.12315,1,-58.5,5.8982,923.25,1
13309,50.0,0.30721,0.98526,0.12315,4,-59.0,4.5437,921.75,1
13310,50.75,0.40101,0.93932,0.18017,3,-68.5,0.12732000000000002,920.25,1
13311,51.5,0.40101,0.93932,0.18017,3,-69.0,2.9038,920.75,1
13312,53.0,0.40101,0.93932,0.18017,1,-58.0,0.13806,922.75,1
13313,54.0,0.40101,0.93932,0.16876,1,-57.0,1.7135,920.75,1
13314,54.25,0.40101,0.93932,0.16876,1,-58.0,0.48167,922.25,1
13315,55.0,0.40101,0.93932,0.16876,1,-57.5,0.92806,921.75,1
13316,55.5,0.40101,0.93932,0.16876,1,-57.0,1.3959,921.25,1
13317,55.75,0.40101,0.93932,0.16876,1,-57.0,5.329,920.25,1
13318,56.0,0.40101,0.93932,0.16876,1,-58.5,5.1542,924.25,1
13319,56.75,0.33066,0.97377,0.13455999999999999,1,-58.0,0.51235,922.25,1
13320,57.25,0.33066,0.97377,0.13455999999999999,1,-57.5,0.9786799999999999,921.75,1
13321,57.75,0.33066,0.97377,0.13455999999999999,1,-58.0,0.14726,922.75,1
13322,58.0,0.33066,0.97377,0.13455999999999999,1,-57.5,1.3208,921.25,1
13323,58.25,0.33066,0.97377,0.13455999999999999,1,-57.0,5.2493,920.25,1
13324,58.75,0.33066,0.97377,0.13455999999999999,1,-57.0,4.8106,920.75,1
13325,59.0,0.33066,0.97377,0.13455999999999999,1,-58.5,5.9196,923.25,1
13326,59.25,0.33066,0.97377,0.13455999999999999,1,-60.0,4.4194,925.25,1
13327,59.75,0.33066,0.97377,0.13455999999999999,1,-57.5,0.98635,921.75,1
13328,60.5,0.34238,0.95081,0.13455999999999999,1,-57.5,5.3014,920.25,1
13329,61.0,0.34238,0.95081,0.13455999999999999,1,-59.0,5.2217,924.25,1
13330,61.25,0.34238,0.95081,0.13455999999999999,1,-57.0,1.7288,920.75,1
13331,62.25,0.34238,0.95081,0.13455999999999999,1,-58.0,0.93419,921.75,1
13332,62.75,0.34238,0.95081,0.13455999999999999,1,-59.0,0.07976699999999999,922.75,1
13333,63.5,0.30721,0.98526,0.11175,3,-68.5,6.1006,920.75,1
13334,64.0,0.30721,0.98526,0.11175,1,-58.0,0.57831,922.25,1
13335,64.5,0.30721,0.98526,0.11175,1,-58.0,0.95414,921.75,1
13336,65.0,0.30721,0.98526,0.11175,1,-58.5,0.059825,922.75,1
13337,65.25,0.30721,0.98526,0.11175,3,-68.5,6.2556,920.25,1
13338,66.5,0.44791000000000003,0.92784,0.18017,1,-58.5,0.53996,922.25,1
13339,67.0,0.44791000000000003,0.92784,0.18017,1,-59.0,5.6205,923.75,1
13340,67.5,0.44791000000000003,0.92784,0.18017,1,-58.5,0.067495,922.75,1
13341,67.75,0.44791000000000003,0.92784,0.18017,1,-57.5,1.2993,921.25,1
13342,68.0,0.44791000000000003,0.92784,0.18017,1,-59.5,4.7615,924.75,1
13343,69.5,0.58862,0.89339,0.24859,1,-58.0,0.89738,921.75,1
13344,70.0,0.58862,0.89339,0.24859,1,-57.5,1.2456,921.25,1
13345,70.25,0.58862,0.89339,0.24859,1,-57.0,5.2508,920.25,1
13346,70.75,0.58862,0.89339,0.24859,1,-59.0,5.2017,924.25,1
13347,71.0,0.58862,0.89339,0.24859,1,-58.5,6.004,923.25,1
13348,71.5,0.58862,0.89339,0.24859,1,-58.0,0.65194,922.25,1
13349,72.0,0.58862,0.89339,0.24859,1,-57.5,1.1152,921.75,1
13350,72.75,0.34238,0.96229,0.13455999999999999,4,-59.5,6.1973,920.25,1
13351,73.5,0.34238,0.96229,0.13455999999999999,1,-57.5,4.9118,920.75,1
13352,73.75,0.34238,0.96229,0.13455999999999999,4,-59.5,4.065,922.25,1
13353,74.25,0.34238,0.96229,0.13455999999999999,1,-58.5,5.6481,923.75,1
13354,74.75,0.34238,0.96229,0.13455999999999999,1,-58.0,0.24083000000000002,922.75,1
13355,75.0,0.34238,0.96229,0.13455999999999999,1,-57.5,4.5973,921.25,1
13356,75.25,0.34238,0.96229,0.13455999999999999,1,-57.5,5.3904,920.25,1
13357,76.0,0.37756,0.92784,0.14595999999999998,1,-58.0,5.9733,923.25,1
13358,76.5,0.37756,0.92784,0.14595999999999998,1,-60.0,1.3330000000000002,925.25,1
13359,76.75,0.37756,0.92784,0.14595999999999998,3,-69.0,5.4702,921.75,1
13360,77.5,0.37756,0.92784,0.14595999999999998,3,-68.5,5.9196,921.25,1
13361,78.0,0.37756,0.92784,0.14595999999999998,1,-58.5,5.2217,924.25,1
13362,78.75,0.30721,0.97377,0.12315,1,-58.0,0.48781,922.25,1
13363,79.25,0.30721,0.97377,0.12315,1,-57.5,0.90812,921.75,1
13364,79.5,0.30721,0.97377,0.12315,1,-58.0,0.14573,922.75,1
13365,80.0,0.30721,0.97377,0.12315,3,-68.5,6.004,921.25,1
13366,80.75,0.30721,0.97377,0.12315,3,-68.5,6.096,920.75,1
13367,81.5,0.30721,0.97377,0.12315,1,-58.5,5.5285,923.75,1
